ppm_code,ppm_desc,ppo_object,ppo_meter,ppo_meterdue
MINOR-D:J520,MINOR INSPECTION,19428,8000,569705
MINOR-D:L454,MINOR INSPECTION,9460,8000,846703
MINOR-D:L382,MINOR INSPECTION,9782,8000,992007
MINOR-D:SR1659,MINOR INSPECTION,12024,8000,622021
MINOR-D:L483,MINOR INSPECTION,9521,8000,877953
MINOR-T:SR1293,MINOR INSPECTION,2574,8000,539650
MINOR-T:SR1027,MINOR INSPECTION,2151,8000,816238
MINOR-D:L301,MINOR INSPECTION,9624,8000,1023149
MINOR-D:L533C,MINOR INSPECTION,9556,8000,913084
MINOR-D:SR1095,MINOR INSPECTION,3319,8000,1199290
MINOR-D:J520,MINOR INSPECTION,19424,8000,605511
MINOR-T:SR1030,MINOR INSPECTION,2535,8000,745292
MINOR-D:SR1123,MINOR INSPECTION,7488,8000,1364254
MINOR-D:SR2021,MINOR INSPECTION,16138,8000,174988
MINOR-D:L533,MINOR INSPECTION,9565,8000,909246
MINOR-D:SR1659,MINOR INSPECTION,12017,8000,661391
MINOR-D:SR1659,MINOR INSPECTION,12019,8000,663509
MINOR-D:J520,MINOR INSPECTION,19408,8000,581375
MINOR-D:1314A,MINOR INSPECTION,9283,8000,1491164
MINOR-D:SR1659,MINOR INSPECTION,12011,8000,680826
MINOR-D:SR648,MINOR INSPECTION,7428,8000,1244963
MINOR-T:SR1030,MINOR INSPECTION,2522,8000,714559
MINOR-D:L483,MINOR INSPECTION,9519,8000,807562
MINOR-D:SR1178,MINOR INSPECTION,8115,8000,978375
MINOR-D:SR1659,MINOR INSPECTION,12013,8000,704889
MINOR-D:SR1659,MINOR INSPECTION,12009,8000,667133
MINOR-T:SR1027,MINOR INSPECTION,2228,8000,589359
MINOR-D:L380,MINOR INSPECTION,9729,8000,1033549
MINOR-D:SR2743,MINOR INSPECTION,22013,8000,23228
MINOR-D:LB31,MINOR INSPECTION,18374,8000,283433
MINOR-D:LB31,MINOR INSPECTION,18302,8000,289882
MINOR-D:LB32,MINOR INSPECTION,18465,8000,477464
MINOR-D:SR2210,MINOR INSPECTION,18144,8000,492148
MINOR-D:LB31,MINOR INSPECTION,18319,8000,292126
MINOR-D:LB31,MINOR INSPECTION,18348,8000,304950
MINOR-D:SR2210,MINOR INSPECTION,18158,8000,495419
MINOR-D:LB32,MINOR INSPECTION,18468,8000,483184
MINOR-D:SR2210,MINOR INSPECTION,18115,8000,492749
MINOR-D:LB31,MINOR INSPECTION,18310,8000,304036
MINOR-D:LB31,MINOR INSPECTION,18371,8000,283369
MINOR-D:SR2210,MINOR INSPECTION,18197,8000,459768
MINOR-D:SR2210,MINOR INSPECTION,18143,8000,481393
MINOR-D:SR2255,MINOR INSPECTION,18030,8000,283774
MINOR-D:SR2210,MINOR INSPECTION,18103,8000,518879
MINOR-D:SR2210,MINOR INSPECTION,18131,8000,496985
MINOR-D:SR2210,MINOR INSPECTION,18201,8000,461096
MINOR-D:SR2743,MINOR INSPECTION,22007,8000,8001
MINOR-D:LB31,MINOR INSPECTION,18373,8000,309778
MINOR-D:SR2255,MINOR INSPECTION,18021,8000,341790
MINOR-D:SR2210,MINOR INSPECTION,18134,8000,512152
MINOR-D:SR2210,MINOR INSPECTION,18204,8000,475883
MINOR-D:SR2210,MINOR INSPECTION,18145,8000,497504
MINOR-D:LB31,MINOR INSPECTION,18307,8000,268244
MINOR-D:LB31,MINOR INSPECTION,18358,8000,287511
MINOR-D:SR2255,MINOR INSPECTION,18026,8000,347775
MINOR-D:SR2210,MINOR INSPECTION,18146,8000,483239
MINOR-D:SR2255,MINOR INSPECTION,18004,8000,338988
MINOR-D:SR2210,MINOR INSPECTION,18157,8000,456082
MINOR-D:LB31,MINOR INSPECTION,18347,8000,300207
MINOR-D:SR2210,MINOR INSPECTION,18150,8000,502310
MINOR-D:LB31,MINOR INSPECTION,18345,8000,208289
MINOR-D:SR2255,MINOR INSPECTION,18053,8000,301238
MINOR-D:SR2255,MINOR INSPECTION,18017,8000,371071
MINOR-D:LF60,MINOR INSPECTION,24126,8000,8000
MINOR-D:LE14,MINOR INSPECTION,23212,8000,8000
MINOR-D:SR2795,MINOR INSPECTION,24015,8000,8000
MINOR-D:LF60,MINOR INSPECTION,24106,8000,8000
MINOR-D:LF60,MINOR INSPECTION,24144,8000,8000
MINOR-D:SR2757,MINOR INSPECTION,23004,8000,8001
MINOR-D:J520,MINOR INSPECTION,19429,8000,556870
MINOR-D:LE14,MINOR INSPECTION,23205,8000,8000
MINOR-D:J520,MINOR INSPECTION,19407,8000,546887
MINOR-D:J520,MINOR INSPECTION,19431,8000,537601
MINOR-T:SR1027,MINOR INSPECTION,2157,8000,823337
MINOR-D:SR1095A,MINOR INSPECTION,3348,8000,1158380
MINOR-T:SR1027,MINOR INSPECTION,2216,8000,817491
MINOR-D:SR1659,MINOR INSPECTION,12014,8000,671655
MINOR-D:SR1123,MINOR INSPECTION,7447,8000,1320838
MINOR-D:SR1123,MINOR INSPECTION,7468,8000,1411728
MINOR-D:L301,MINOR INSPECTION,9621,8000,948986
MINOR-T:SR1027,MINOR INSPECTION,2153,8000,808523
MINOR-D:L454,MINOR INSPECTION,9467,8000,881821
MINOR-D:SR1123,MINOR INSPECTION,7496,8000,1329384
MINOR-D:L302,MINOR INSPECTION,9650,8000,971564
MINOR-D:L380,MINOR INSPECTION,9728,8000,903609
MINOR-D:L382,MINOR INSPECTION,9785,8000,989811
MINOR-D:SR1095,MINOR INSPECTION,3309,8000,1214537
MINOR-D:SR2021,MINOR INSPECTION,16135,8000,171050
MINOR-D:L380,MINOR INSPECTION,9734,8000,991468
MINOR-T:SR1027,MINOR INSPECTION,2143,8000,763281
MINOR-T:SR1027,MINOR INSPECTION,2280,8000,802567
MINOR-T:SR1030,MINOR INSPECTION,2503,8000,564102
MINOR-T:SR1027,MINOR INSPECTION,2136,8000,792361
MINOR-D:L483,MINOR INSPECTION,9522,8000,845952
MINOR-D:L302,MINOR INSPECTION,9684,8000,961346
MINOR-D:SR1659,MINOR INSPECTION,12016,8000,685392
MINOR-D:SR1123,MINOR INSPECTION,7499,8000,1365771
MINOR-D:1314A,MINOR INSPECTION,9280,8000,1495265
MINOR-D:L454,MINOR INSPECTION,9411,8000,870084
MINOR-D:L302,MINOR INSPECTION,9697,8000,1002195
MINOR-D:SR375,MINOR INSPECTION,7112,8000,1102537
MINOR-D:SR1095,MINOR INSPECTION,3357,8000,1232699
MINOR-T:SR1027,MINOR INSPECTION,2226,8000,825935
MINOR-D:SR1659,MINOR INSPECTION,12025,8000,656053
MINOR-D:SR2210,MINOR INSPECTION,18122,8000,506544
MINOR-D:SR2255,MINOR INSPECTION,18036,8000,350847
MINOR-D:LB31,MINOR INSPECTION,18362,8000,293273
MINOR-D:LB31,MINOR INSPECTION,18355,8000,302704
MINOR-D:SR2210,MINOR INSPECTION,18183,8000,462807
MINOR-D:LB31,MINOR INSPECTION,18392,8000,306712
MINOR-D:LB31,MINOR INSPECTION,18338,8000,311405
MINOR-D:LB31,MINOR INSPECTION,18323,8000,322509
MINOR-D:SR2604,MINOR INSPECTION,21018,8000,93134
MINOR-D:SR2210,MINOR INSPECTION,18137,8000,513543
MINOR-D:SR2210,MINOR INSPECTION,18159,8000,475124
MINOR-D:SR2210,MINOR INSPECTION,18142,8000,472337
MINOR-D:LB31,MINOR INSPECTION,18356,8000,289340
MINOR-D:SR2604,MINOR INSPECTION,21002,8000,151566
MINOR-D:SR2210,MINOR INSPECTION,18198,8000,458754
MINOR-D:SR2255,MINOR INSPECTION,18057,8000,288277
MINOR-D:SR2210,MINOR INSPECTION,18108,8000,505555
MINOR-D:SR2210,MINOR INSPECTION,18102,8000,513055
MINOR-D:SR2743,MINOR INSPECTION,22001,8000,38972
MINOR-D:J520,MINOR INSPECTION,19412,8000,542949
MINOR-D:SR2210,MINOR INSPECTION,18171,8000,445725
MINOR-D:SR2210,MINOR INSPECTION,18184,8000,494717
MINOR-D:SR2210,MINOR INSPECTION,18126,8000,490344
MINOR-D:SR2210,MINOR INSPECTION,18151,8000,474426
MINOR-D:LB32,MINOR INSPECTION,18461,8000,498032
MINOR-D:SR2210,MINOR INSPECTION,18123,8000,470150
MINOR-D:LB31,MINOR INSPECTION,18314,8000,280513
MINOR-D:SR2743,MINOR INSPECTION,22003,8000,8001
MINOR-D:SR2210,MINOR INSPECTION,18160,8000,447907
MINOR-D:LB31,MINOR INSPECTION,18320,8000,314156
MINOR-D:SR2210,MINOR INSPECTION,18149,8000,464389
MINOR-D:SR2210,MINOR INSPECTION,18132,8000,506497
MINOR-D:SR2210,MINOR INSPECTION,18175,8000,459885
MINOR-D:SR2210,MINOR INSPECTION,18101,8000,455128
MINOR-D:SR2255,MINOR INSPECTION,18008,8000,348004
MINOR-D:SR2210,MINOR INSPECTION,18147,8000,476550
MINOR-D:SR2255,MINOR INSPECTION,18038,8000,385945
MINOR-D:SR2255,MINOR INSPECTION,18027,8000,312808
MINOR-D:SR2255,MINOR INSPECTION,18052,8000,329837
MINOR-D:LB31,MINOR INSPECTION,18311,8000,261006
MINOR-D:SR2210,MINOR INSPECTION,18203,8000,472595
MINOR-D:SR2210,MINOR INSPECTION,18109,8000,478186
MINOR-D:LB32,MINOR INSPECTION,18466,8000,479530
MINOR-D:LE14,MINOR INSPECTION,23208,8000,8000
MINOR-D:LF60,MINOR INSPECTION,24118,8000,8000
MINOR-D:LF60,MINOR INSPECTION,24117,8000,8000
MINOR-D:LF60,MINOR INSPECTION,24137,8000,8000
MINOR-D:LE14,MINOR INSPECTION,23210,8000,8000
MINOR-D:LF60,MINOR INSPECTION,24110,8000,8000
MINOR-D:LF60,MINOR INSPECTION,24148,8000,8000
MINOR-D:LE14,MINOR INSPECTION,23211,8000,8000
MINOR-D:LF60,MINOR INSPECTION,24107,8000,8000
MINOR-D:LF60,MINOR INSPECTION,24123,8000,8000
MINOR-D:LF60,MINOR INSPECTION,24101,8000,8000
MINOR-D:LF60,MINOR INSPECTION,24121,8000,8000
MINOR-D:LF60,MINOR INSPECTION,24131,8000,8000
MINOR-D:J520,MINOR INSPECTION,19417,8000,522706
MINOR-D:L382,MINOR INSPECTION,9787,8000,905493
MINOR-D:L532,MINOR INSPECTION,9548,8000,831748
MINOR-D:SR1123,MINOR INSPECTION,7453,8000,1385227
MINOR-D:SR1095,MINOR INSPECTION,3311,8000,1208718
MINOR-T:SR1027,MINOR INSPECTION,2277,8000,781218
MINOR-D:SR1280,MINOR INSPECTION,8139,8000,850641
MINOR-D:SR1280,MINOR INSPECTION,8134,8000,902346
MINOR-D:SR1178,MINOR INSPECTION,8108,8000,1002590
MINOR-D:SR648,MINOR INSPECTION,7409,8000,1352069
MINOR-D:SR2021,MINOR INSPECTION,16131,8000,175862
MINOR-D:SR2604,MINOR INSPECTION,21001,8000,150814
MINOR-T:SR1027,MINOR INSPECTION,2243,8000,734847
MINOR-D:L482,MINOR INSPECTION,9494,8000,885409
MINOR-D:SR1123,MINOR INSPECTION,7503,8000,1365700
MINOR-D:SR1095,MINOR INSPECTION,3334,8000,1294402
MINOR-D:L482,MINOR INSPECTION,9502,8000,833770
MINOR-D:LB74,MINOR INSPECTION,19302,8000,103029
MINOR-D:L341,MINOR INSPECTION,9710,8000,956085
MINOR-D:L301,MINOR INSPECTION,9608,8000,992955
MINOR-D:L455,MINOR INSPECTION,9477,8000,850370
MINOR-T:SR1027,MINOR INSPECTION,2147,8000,664501
MINOR-T:SR1030,MINOR INSPECTION,2536,8000,697246
MINOR-D:L483,MINOR INSPECTION,9540,8000,837397
MINOR-T:SR1030,MINOR INSPECTION,2509,8000,781079
MINOR-T:SR1293,MINOR INSPECTION,2553,8000,686830
MINOR-D:SR1280,MINOR INSPECTION,8131,8000,871382
MINOR-D:L381,MINOR INSPECTION,9776,8000,1004097
MINOR-T:SR1027,MINOR INSPECTION,2250,8000,760639
MINOR-T:SR1027,MINOR INSPECTION,2251,8000,811293
MINOR-D:SR1123,MINOR INSPECTION,7498,8000,1339128
MINOR-D:L381,MINOR INSPECTION,9773,8000,993102
MINOR-D:SR1280,MINOR INSPECTION,8124,8000,845837
MINOR-D:L301,MINOR INSPECTION,9618,8000,976416
MINOR-D:SR1123,MINOR INSPECTION,7457,8000,1346188
MINOR-D:L301,MINOR INSPECTION,9610,8000,938663
MINOR-D:SR1280,MINOR INSPECTION,8127,8000,878798
MINOR-D:L301,MINOR INSPECTION,9639,8000,985738
MINOR-D:1147A,MINOR INSPECTION,9228,8000,1665864
MINOR-T:SR1030,MINOR INSPECTION,2531,8000,768960
MINOR-T:SR1027,MINOR INSPECTION,2185,8000,770614
MINOR-D:J520,MINOR INSPECTION,19415,8000,456202
MINOR-D:L534,MINOR INSPECTION,9575,8000,839302
MINOR-D:L302,MINOR INSPECTION,9654,8000,985952
MINOR-T:SR1027,MINOR INSPECTION,2287,8000,784599
MINOR-D:L380,MINOR INSPECTION,9735,8000,1010987
MINOR-D:L302,MINOR INSPECTION,9653,8000,978998
MINOR-D:SR2021,MINOR INSPECTION,16107,8000,587745
MINOR-D:L454,MINOR INSPECTION,9405,8000,848548
MINOR-D:SR1280,MINOR INSPECTION,8128,8000,885564
MINOR-T:SR1027,MINOR INSPECTION,2278,8000,746812
MINOR-T:SR1027,MINOR INSPECTION,2128,8000,782325
MINOR-T:SR1293,MINOR INSPECTION,2555,8000,689681
MINOR-T:SR1027,MINOR INSPECTION,2159,8000,756650
MINOR-D:SR1123,MINOR INSPECTION,7484,8000,1375097
MINOR-D:L380,MINOR INSPECTION,9747,8000,995024
MINOR-D:SR1280,MINOR INSPECTION,8141,8000,838083
MINOR-D:SR1095,MINOR INSPECTION,3345,8000,1264929
MINOR-D:SR2021,MINOR INSPECTION,16105,8000,593775
MINOR-D:1314A,MINOR INSPECTION,9284,8000,1523331
MINOR-D:L483,MINOR INSPECTION,9534,8000,880293
MINOR-T:SR1027,MINOR INSPECTION,2264,8000,748829
MINOR-D:L454,MINOR INSPECTION,9455,8000,821240
MINOR-D:SR1178,MINOR INSPECTION,8110,8000,980283
MINOR-D:L534,MINOR INSPECTION,9580,8000,896944
MINOR-D:L301,MINOR INSPECTION,9629,8000,996784
MINOR-T:SR1027,MINOR INSPECTION,2140,8000,762964
MINOR-D:SR1095,MINOR INSPECTION,3329,8000,1229211
MINOR-D:L302,MINOR INSPECTION,9678,8000,1023745
MINOR-D:SR1095,MINOR INSPECTION,3324,8000,1169244
MINOR-T:SR1027,MINOR INSPECTION,2120,8000,716599
MINOR-T:SR1027,MINOR INSPECTION,2239,8000,746877
MINOR-D:SR1123,MINOR INSPECTION,7495,8000,1396158
MINOR-D:L454,MINOR INSPECTION,9456,8000,862001
MINOR-T:SR1030,MINOR INSPECTION,2538,8000,731803
MINOR-D:SR1123,MINOR INSPECTION,7456,8000,1368537
MINOR-T:SR1030,MINOR INSPECTION,2527,8000,750424
MINOR-T:SR1027,MINOR INSPECTION,2115,8000,769045
MINOR-D:L381,MINOR INSPECTION,9759,8000,985231
MINOR-D:SR1123,MINOR INSPECTION,7478,8000,1320198
MINOR-D:L380,MINOR INSPECTION,9739,8000,979578
MINOR-D:L534,MINOR INSPECTION,9589,8000,899811
MINOR-D:L532,MINOR INSPECTION,9547,8000,881693
MINOR-D:L454,MINOR INSPECTION,9423,8000,884221
MINOR-D:SR1867,MINOR INSPECTION,14004,8000,810424
MINOR-D:SR2065,MINOR INSPECTION,16212,8000,401696
MINOR-D:SR1993,MINOR INSPECTION,16001,8000,469268
MINOR-D:SR2021,MINOR INSPECTION,16120,8000,568506
MINOR-D:SR2065,MINOR INSPECTION,16224,8000,469173
MINOR-D:SR1993,MINOR INSPECTION,16040,8000,504851
MINOR-D:SR2021,MINOR INSPECTION,16137,8000,532171
MINOR-D:SR2021,MINOR INSPECTION,16102,8000,523409
MINOR-D:SR1867,MINOR INSPECTION,14038,8000,753310
MINOR-D:SR2021,MINOR INSPECTION,16124,8000,580305
MINOR-D:SR1867,MINOR INSPECTION,14019,8000,763986
MINOR-D:SR1867,MINOR INSPECTION,14008,8000,801522
MINOR-D:SR1993,MINOR INSPECTION,16046,8000,546852
MINOR-D:SR1867,MINOR INSPECTION,14037,8000,756024
MINOR-D:SR2021,MINOR INSPECTION,16119,8000,582498
MINOR-D:SR1993,MINOR INSPECTION,16016,8000,540810
MINOR-D:SR1867,MINOR INSPECTION,14018,8000,812404
MINOR-D:SR1867,MINOR INSPECTION,14044,8000,731511
MINOR-D:SR1993,MINOR INSPECTION,16026,8000,518722
MINOR-D:SR1993,MINOR INSPECTION,16002,8000,468110
MINOR-D:SR1867,MINOR INSPECTION,14006,8000,846517
MINOR-D:SR1993,MINOR INSPECTION,16011,8000,520358
MINOR-D:SR1867,MINOR INSPECTION,14007,8000,735807
MINOR-D:SR2021,MINOR INSPECTION,16103,8000,585881
MINOR-D:LB31,MINOR INSPECTION,18329,8000,292494
MINOR-D:SR2299,MINOR INSPECTION,19018,8000,308763
MINOR-D:L501,MINOR INSPECTION,21419,8000,149857
MINOR-D:J520,MINOR INSPECTION,19416,8000,566970
MINOR-D:SR2255,MINOR INSPECTION,18062,8000,334409
MINOR-D:SR2338,MINOR INSPECTION,19142,8000,354363
MINOR-D:SR2338,MINOR INSPECTION,19139,8000,355650
MINOR-D:SR2338,MINOR INSPECTION,19110,8000,401354
MINOR-D:L501,MINOR INSPECTION,21404,8000,150750
MINOR-D:SR2338,MINOR INSPECTION,19111,8000,363978
MINOR-D:L501,MINOR INSPECTION,21405,8000,191716
MINOR-D:SR2604,MINOR INSPECTION,21011,8000,106727
MINOR-D:LB31,MINOR INSPECTION,18379,8000,324253
MINOR-D:LB31,MINOR INSPECTION,18394,8000,305468
MINOR-D:SR2795,MINOR INSPECTION,24004,8000,8000
MINOR-D:SR2338,MINOR INSPECTION,19144,8000,335758
MINOR-D:SR2255,MINOR INSPECTION,18063,8000,392618
MINOR-D:LB31,MINOR INSPECTION,18395,8000,283032
MINOR-D:LB31,MINOR INSPECTION,18330,8000,233194
MINOR-D:SR2299,MINOR INSPECTION,19007,8000,343105
MINOR-D:LB31,MINOR INSPECTION,18316,8000,284900
MINOR-D:SR2299,MINOR INSPECTION,19026,8000,311915
MINOR-D:SR2299,MINOR INSPECTION,19043,8000,296434
MINOR-D:L501,MINOR INSPECTION,21422,8000,128836
MINOR-D:L501,MINOR INSPECTION,21401,8000,218582
MINOR-D:L501,MINOR INSPECTION,21413,8000,157745
MINOR-D:L501,MINOR INSPECTION,21409,8000,132430
MINOR-D:SR2757,MINOR INSPECTION,23003,8000,23373
MINOR-D:LB31,MINOR INSPECTION,18334,8000,293508
MINOR-D:LB31,MINOR INSPECTION,18403,8000,280952
MINOR-D:SR1123,MINOR INSPECTION,7467,8000,1345454
MINOR-D:L381,MINOR INSPECTION,9754,8000,1025145
MINOR-D:L454,MINOR INSPECTION,9430,8000,892371
MINOR-D:SR1123,MINOR INSPECTION,7449,8000,1385042
MINOR-T:SR1027,MINOR INSPECTION,2177,8000,789076
MINOR-D:L454,MINOR INSPECTION,9434,8000,868282
MINOR-D:L533,MINOR INSPECTION,9561,8000,887877
MINOR-D:J520,MINOR INSPECTION,19411,8000,565069
MINOR-D:SR1280,MINOR INSPECTION,8148,8000,853255
MINOR-D:L301,MINOR INSPECTION,9632,8000,994818
MINOR-D:L483,MINOR INSPECTION,9518,8000,830506
MINOR-D:L532,MINOR INSPECTION,9546,8000,871578
MINOR-T:SR1027,MINOR INSPECTION,2139,8000,786544
MINOR-T:SR1027,MINOR INSPECTION,2249,8000,820651
MINOR-D:L533,MINOR INSPECTION,9558,8000,889564
MINOR-T:SR1030,MINOR INSPECTION,2526,8000,717823
MINOR-D:L302,MINOR INSPECTION,9671,8000,921928
MINOR-T:SR1027,MINOR INSPECTION,2247,8000,830773
MINOR-D:L302,MINOR INSPECTION,9695,8000,1054066
MINOR-D:SR1095,MINOR INSPECTION,3310,8000,1255403
MINOR-T:SR1030,MINOR INSPECTION,2534,8000,712959
MINOR-D:L301,MINOR INSPECTION,9626,8000,1001105
MINOR-D:SR729,MINOR INSPECTION,7443,8000,1399229
MINOR-D:L302,MINOR INSPECTION,9696,8000,1023392
MINOR-T:SR1293,MINOR INSPECTION,2559,8000,688912
MINOR-D:J520,MINOR INSPECTION,19425,8000,533530
MINOR-D:L454,MINOR INSPECTION,9446,8000,890717
MINOR-D:L301,MINOR INSPECTION,9617,8000,977956
MINOR-D:SR1095,MINOR INSPECTION,3326,8000,1258261
MINOR-D:SR1123,MINOR INSPECTION,7458,8000,1354017
MINOR-D:L381,MINOR INSPECTION,9765,8000,1016282
MINOR-D:SR1280,MINOR INSPECTION,8122,8000,898690
MINOR-T:SR1030,MINOR INSPECTION,2529,8000,745757
MINOR-D:L380,MINOR INSPECTION,9733,8000,1011841
MINOR-T:SR1030,MINOR INSPECTION,2521,8000,759065
MINOR-D:SR1095,MINOR INSPECTION,3343,8000,1195131
MINOR-D:L381,MINOR INSPECTION,9764,8000,965499
MINOR-D:L482,MINOR INSPECTION,9506,8000,761591
MINOR-D:SR2021,MINOR INSPECTION,16128,8000,579114
MINOR-D:SR1123,MINOR INSPECTION,7464,8000,1350435
MINOR-D:L381,MINOR INSPECTION,9763,8000,946993
MINOR-T:SR1027,MINOR INSPECTION,2182,8000,815594
MINOR-T:SR1030,MINOR INSPECTION,2512,8000,694197
MINOR-T:SR1030,MINOR INSPECTION,2516,8000,741286
MINOR-D:L302,MINOR INSPECTION,9659,8000,960609
MINOR-D:L301,MINOR INSPECTION,9620,8000,983908
MINOR-D:SR2021,MINOR INSPECTION,16115,8000,585762
MINOR-T:SR1027,MINOR INSPECTION,2105,8000,760881
MINOR-D:L380,MINOR INSPECTION,9742,8000,981451
MINOR-D:J520,MINOR INSPECTION,19422,8000,538063
MINOR-T:SR1030,MINOR INSPECTION,2515,8000,742581
MINOR-T:SR1027,MINOR INSPECTION,2125,8000,803896
MINOR-D:SR2021,MINOR INSPECTION,16113,8000,584422
MINOR-T:SR1027,MINOR INSPECTION,2223,8000,700811
MINOR-D:L454,MINOR INSPECTION,9438,8000,861892
MINOR-D:L341,MINOR INSPECTION,9717,8000,962873
MINOR-T:SR1027,MINOR INSPECTION,2240,8000,754181
MINOR-T:SR1030,MINOR INSPECTION,2539,8000,739532
MINOR-D:L483,MINOR INSPECTION,9531,8000,866124
MINOR-D:L381,MINOR INSPECTION,9771,8000,958762
MINOR-D:SR2021,MINOR INSPECTION,16104,8000,593819
MINOR-D:SR1123,MINOR INSPECTION,7450,8000,1373234
MINOR-T:SR1030,MINOR INSPECTION,2533,8000,730398
MINOR-D:L381,MINOR INSPECTION,9752,8000,998275
MINOR-D:L454,MINOR INSPECTION,9413,8000,871386
MINOR-D:L454,MINOR INSPECTION,9418,8000,903794
MINOR-D:SR1280,MINOR INSPECTION,8149,8000,842396
MINOR-T:SR1293,MINOR INSPECTION,2563,8000,670596
MINOR-D:L482,MINOR INSPECTION,9511,8000,825654
MINOR-D:L382,MINOR INSPECTION,9790,8000,980739
MINOR-D:L301,MINOR INSPECTION,9647,8000,934614
MINOR-D:L533,MINOR INSPECTION,9566,8000,919976
MINOR-D:L301,MINOR INSPECTION,9609,8000,991904
MINOR-D:SR2021,MINOR INSPECTION,16132,8000,187329
MINOR-D:L302,MINOR INSPECTION,9705,8000,956004
MINOR-D:L454,MINOR INSPECTION,9466,8000,904152
MINOR-D:SR2743,MINOR INSPECTION,22015,8000,15500
MINOR-D:SR1095,MINOR INSPECTION,3317,8000,1217208
MINOR-D:SR1095,MINOR INSPECTION,3355,8000,1206904
MINOR-D:SR1280,MINOR INSPECTION,8119,8000,858620
MINOR-D:L483,MINOR INSPECTION,9537,8000,798784
MINOR-T:SR1027,MINOR INSPECTION,2192,8000,824552
MINOR-T:SR1027,MINOR INSPECTION,2186,8000,798552
MINOR-T:SR1027,MINOR INSPECTION,2111,8000,784386
MINOR-D:SR1867,MINOR INSPECTION,14027,8000,773583
MINOR-D:SR1867,MINOR INSPECTION,14005,8000,845775
MINOR-D:J520,MINOR INSPECTION,19427,8000,574713
MINOR-D:SR1867,MINOR INSPECTION,14042,8000,670458
MINOR-D:SR1993,MINOR INSPECTION,16004,8000,544909
MINOR-D:SR1867,MINOR INSPECTION,14017,8000,782172
MINOR-D:SR1993,MINOR INSPECTION,16005,8000,547559
MINOR-D:SR1867,MINOR INSPECTION,14001,8000,746467
MINOR-D:SR1867,MINOR INSPECTION,14015,8000,828880
MINOR-D:SR1867,MINOR INSPECTION,14031,8000,789945
MINOR-D:SR1993,MINOR INSPECTION,16031,8000,523574
MINOR-D:SR1867,MINOR INSPECTION,14036,8000,775513
MINOR-D:SR1867,MINOR INSPECTION,14039,8000,747159
MINOR-D:SR1867,MINOR INSPECTION,14020,8000,787331
MINOR-D:SR1867,MINOR INSPECTION,14014,8000,832622
MINOR-D:SR1993,MINOR INSPECTION,16027,8000,564238
MINOR-D:SR1867,MINOR INSPECTION,14040,8000,755078
MINOR-D:SR1993,MINOR INSPECTION,16028,8000,544633
MINOR-D:SR2604,MINOR INSPECTION,21003,8000,132025
MINOR-D:SR2338,MINOR INSPECTION,19101,8000,409985
MINOR-D:SR2338,MINOR INSPECTION,19119,8000,395195
MINOR-D:LB31,MINOR INSPECTION,18399,8000,296774
MINOR-D:SR2604,MINOR INSPECTION,21025,8000,95558
MINOR-D:SR2255,MINOR INSPECTION,18031,8000,361503
MINOR-D:SR2757,MINOR INSPECTION,23013,8000,8001
MINOR-D:SR2743,MINOR INSPECTION,22009,8000,8001
MINOR-D:SR2299,MINOR INSPECTION,19031,8000,286614
MINOR-D:SR2795,MINOR INSPECTION,24011,8000,8000
MINOR-D:SR2338,MINOR INSPECTION,19126,8000,396047
MINOR-D:SR2299,MINOR INSPECTION,19025,8000,294467
MINOR-D:L501,MINOR INSPECTION,21412,8000,155218
MINOR-D:LB31,MINOR INSPECTION,18303,8000,288358
MINOR-D:LE13,MINOR INSPECTION,23201,8000,31466
MINOR-D:L501,MINOR INSPECTION,21402,8000,165563
MINOR-D:LB31,MINOR INSPECTION,18327,8000,273873
MINOR-D:SR2338,MINOR INSPECTION,19107,8000,402745
MINOR-D:L501,MINOR INSPECTION,21421,8000,153350
MINOR-D:SR2299,MINOR INSPECTION,19021,8000,303755
MINOR-D:SR2338,MINOR INSPECTION,19123,8000,369987
MINOR-D:SR2255,MINOR INSPECTION,18046,8000,469739
MINOR-D:SR2299,MINOR INSPECTION,19012,8000,295410
MINOR-D:SR2338,MINOR INSPECTION,19130,8000,395096
MINOR-D:SR2338,MINOR INSPECTION,19133,8000,398217
MINOR-D:SR2795,MINOR INSPECTION,24001,8000,8000
MINOR-D:LB32,MINOR INSPECTION,18453,8000,461156
MINOR-D:SR2338,MINOR INSPECTION,19138,8000,362545
MINOR-D:SR2299,MINOR INSPECTION,19041,8000,271619
MINOR-D:SR1280,MINOR INSPECTION,8135,8000,885632
MINOR-D:SR2757,MINOR INSPECTION,23002,8000,8001
MINOR-D:SR2338,MINOR INSPECTION,19116,8000,394838
MINOR-D:SR2795,MINOR INSPECTION,24007,8000,8000
MINOR-T:SR1027,MINOR INSPECTION,2146,8000,811619
MINOR-T:SR1027,MINOR INSPECTION,2225,8000,801031
MINOR-D:L302,MINOR INSPECTION,9658,8000,966788
MINOR-T:SR1027,MINOR INSPECTION,2229,8000,806770
MINOR-T:SR1027,MINOR INSPECTION,2199,8000,806116
MINOR-T:SR1293,MINOR INSPECTION,2549,8000,666088
MINOR-D:L302,MINOR INSPECTION,9691,8000,982099
MINOR-D:SR1280,MINOR INSPECTION,8146,8000,880782
MINOR-D:SR1178,MINOR INSPECTION,8107,8000,914596
MINOR-D:L381,MINOR INSPECTION,9755,8000,1019216
